Production_ID,Date,Shift,Machine_ID,Operator_ID,Production_Line,Planned_Time_mins,Downtime_Minutes,Operating_Time_mins,Total_Pieces,Defective_Pieces,Ideal_Cycle_Time_mins_per_piece,Failure_Flag,Failure_ID,Air_Temperature_K,Process_Temperature_K,Humidity_Percentage,Energy_Consumption_kWh,Target_Production,Actual_Production,Overtime_Minutes
PROD01698,2024-01-27,Night,M007,OP008,Line 2,480,15,465,1442,43,0.3077,0,F000,293.93,307.63,36.6,27.76,1404,1442,0
PROD01699,2024-02-03,Morning,M007,OP007,Line 2,480,9,471,1466,29,0.3077,0,F000,302.41,311.18,37.7,43.96,1404,1466,0
PROD01700,2024-02-03,Afternoon,M007,OP019,Line 2,480,8,472,1499,29,0.3077,0,F000,296.91,305.56,66.2,40.26,1404,1499,0
PROD01701,2024-02-03,Night,M007,OP001,Line 2,480,9,471,1278,38,0.3077,0,F000,300.76,314.83,55.5,28.75,1404,1278,19
PROD01702,2024-02-05,Morning,M007,OP013,Line 2,480,18,462,1251,25,0.3077,0,F000,302.29,315.1,55.0,38.84,1404,1251,23
PROD01703,2024-02-05,Afternoon,M007,OP005,Line 2,480,3,477,1310,26,0.3077,0,F000,300.4,313.21,63.0,37.02,1404,1310,14
PROD01704,2024-02-05,Night,M007,OP006,Line 2,480,9,471,1448,43,0.3077,0,F000,301.45,310.07,39.5,35.47,1404,1448,0
PROD01705,2024-02-07,Morning,M007,OP020,Line 2,480,9,471,1262,25,0.3077,0,F000,301.81,315.01,56.2,36.16,1404,1262,21
PROD01706,2024-02-07,Afternoon,M007,OP006,Line 2,480,4,476,1344,26,0.3077,0,F000,302.07,311.42,50.2,31.93,1404,1344,9
PROD01707,2024-02-07,Night,M007,OP018,Line 2,480,13,467,1453,43,0.3077,0,F000,300.23,313.58,46.3,29.35,1404,1453,0
PROD01708,2024-02-09,Morning,M007,OP005,Line 2,480,9,471,1291,25,0.3077,0,F000,298.62,308.98,35.3,40.7,1404,1291,17
PROD01709,2024-02-09,Afternoon,M007,OP003,Line 2,480,6,474,1267,25,0.3077,0,F000,300.87,314.8,74.8,34.64,1404,1267,21
PROD01710,2024-02-09,Night,M007,OP019,Line 2,480,11,469,1250,37,0.3077,0,F000,298.24,312.75,63.6,38.61,1404,1250,23
PROD01711,2024-02-15,Morning,M007,OP012,Line 2,480,1,479,1301,26,0.3077,0,F000,301.48,311.41,52.0,35.12,1404,1301,15
PROD01712,2024-02-15,Afternoon,M007,OP005,Line 2,480,11,469,1283,25,0.3077,0,F000,299.71,313.63,45.4,29.01,1404,1283,18
PROD01713,2024-02-15,Night,M007,OP003,Line 2,480,61,419,1213,149,0.3077,1,F004,301.14,312.6,37.4,35.45,1404,1213,29
PROD01714,2024-02-21,Morning,M007,OP004,Line 2,480,13,467,1249,24,0.3077,0,F000,301.85,311.45,40.1,32.92,1404,1249,23
PROD01715,2024-02-21,Afternoon,M007,OP008,Line 2,480,5,475,1491,29,0.3077,0,F000,302.14,314.63,43.9,41.83,1404,1491,0
PROD01716,2024-02-21,Night,M007,OP015,Line 2,480,1,479,1371,41,0.3077,0,F000,295.98,310.32,73.3,39.22,1404,1371,5
PROD01717,2024-02-22,Morning,M007,OP006,Line 2,480,14,466,1320,26,0.3077,0,F000,302.98,315.72,74.9,34.59,1404,1320,12
PROD01718,2024-02-22,Afternoon,M007,OP002,Line 2,480,5,475,1486,29,0.3077,0,F000,301.29,310.25,67.4,36.89,1404,1486,0
PROD01719,2024-02-22,Night,M007,OP004,Line 2,480,11,469,1456,43,0.3077,0,F000,299.16,307.35,71.5,43.01,1404,1456,0
PROD01720,2024-02-27,Morning,M007,OP004,Line 2,480,5,475,1512,30,0.3077,0,F000,299.92,311.34,52.0,28.59,1404,1512,0
PROD01721,2024-02-27,Afternoon,M007,OP007,Line 2,480,10,470,1368,27,0.3077,0,F000,300.45,313.49,74.0,41.35,1404,1368,5
PROD01722,2024-02-27,Night,M007,OP010,Line 2,480,6,474,1289,38,0.3077,0,F000,300.6,308.98,63.5,34.33,1404,1289,17
PROD01723,2024-03-05,Morning,M007,OP006,Line 2,480,8,472,1328,26,0.3077,0,F000,298.33,307.55,63.2,28.14,1404,1328,11
PROD01724,2024-03-05,Afternoon,M007,OP007,Line 2,480,13,467,1418,28,0.3077,0,F000,305.12,316.25,63.1,39.03,1404,1418,0
PROD01725,2024-03-05,Night,M007,OP015,Line 2,480,0,480,1331,39,0.3077,0,F000,297.1,306.5,51.1,44.45,1404,1331,11
PROD01726,2024-03-13,Morning,M007,OP008,Line 2,480,13,467,1473,29,0.3077,0,F000,294.65,305.71,41.0,34.23,1404,1473,0
PROD01727,2024-03-13,Afternoon,M007,OP019,Line 2,480,10,470,1375,27,0.3077,0,F000,308.21,319.03,52.0,33.62,1404,1375,4
PROD01728,2024-03-13,Night,M007,OP009,Line 2,480,114,366,985,148,0.3077,1,F001,301.68,314.35,40.0,26.17,1404,985,64
PROD01729,2024-03-18,Morning,M007,OP001,Line 2,480,8,472,1502,30,0.3077,0,F000,304.33,317.63,69.3,40.04,1404,1502,0
PROD01730,2024-03-18,Afternoon,M007,OP002,Line 2,480,10,470,1435,28,0.3077,0,F000,301.97,312.19,41.9,32.57,1404,1435,0
PROD01731,2024-03-18,Night,M007,OP003,Line 2,480,5,475,1483,44,0.3077,0,F000,303.01,313.78,59.2,47.38,1404,1483,0
PROD01732,2024-03-19,Morning,M007,OP014,Line 2,480,8,472,1435,28,0.3077,0,F000,293.78,307.48,50.3,38.57,1404,1435,0
PROD01733,2024-03-19,Afternoon,M007,OP011,Line 2,480,16,464,1273,25,0.3077,0,F000,292.63,304.03,57.8,32.15,1404,1273,20
PROD01734,2024-03-19,Night,M007,OP004,Line 2,480,4,476,1448,43,0.3077,0,F000,300.7,312.31,58.6,33.56,1404,1448,0
PROD01735,2024-03-22,Morning,M007,OP001,Line 2,480,7,473,1264,25,0.3077,0,F000,298.42,307.58,52.2,47.18,1404,1264,21
PROD01736,2024-03-22,Afternoon,M007,OP006,Line 2,480,2,478,1395,27,0.3077,0,F000,293.59,307.92,68.8,30.01,1404,1395,1
PROD01737,2024-03-22,Night,M007,OP003,Line 2,480,9,471,1418,42,0.3077,0,F000,298.76,312.71,71.1,38.36,1404,1418,0
PROD01738,2024-03-26,Morning,M007,OP015,Line 2,480,10,470,1447,28,0.3077,0,F000,298.03,310.03,58.8,44.92,1404,1447,0
PROD01739,2024-03-26,Afternoon,M007,OP017,Line 2,480,14,466,1262,25,0.3077,0,F000,299.4,313.25,55.1,38.76,1404,1262,21
PROD01740,2024-03-26,Night,M007,OP012,Line 2,480,124,356,1130,211,0.3077,1,F001,300.22,310.35,40.5,33.69,1404,1130,42
PROD01741,2024-03-29,Morning,M007,OP001,Line 2,480,11,469,1310,26,0.3077,0,F000,308.0,318.62,72.3,37.99,1404,1310,14
PROD01742,2024-03-29,Afternoon,M007,OP013,Line 2,480,2,478,1398,27,0.3077,0,F000,299.14,310.45,38.7,44.7,1404,1398,0
PROD01743,2024-03-29,Night,M007,OP009,Line 2,480,5,475,1371,41,0.3077,0,F000,300.41,314.95,55.4,37.69,1404,1371,5
PROD01744,2024-03-30,Morning,M007,OP016,Line 2,480,9,471,1364,27,0.3077,0,F000,295.56,309.89,41.0,41.84,1404,1364,6
PROD01745,2024-03-30,Afternoon,M007,OP012,Line 2,480,2,478,1284,25,0.3077,0,F000,297.1,306.91,66.6,43.65,1404,1284,18
PROD01746,2024-03-30,Night,M007,OP018,Line 2,480,7,473,1404,42,0.3077,0,F000,303.75,313.49,54.5,41.0,1404,1404,0
PROD01747,2024-04-04,Morning,M007,OP006,Line 2,480,5,475,1364,27,0.3077,0,F000,305.43,317.5,69.4,40.82,1404,1364,6
PROD01748,2024-04-04,Afternoon,M007,OP018,Line 2,480,2,478,1433,28,0.3077,0,F000,304.32,315.27,60.6,44.54,1404,1433,0
PROD01749,2024-04-04,Night,M007,OP004,Line 2,480,5,475,1425,42,0.3077,0,F000,303.25,313.44,37.6,28.01,1404,1425,0
PROD01750,2024-04-06,Morning,M007,OP018,Line 2,480,3,477,1516,30,0.3077,0,F000,300.53,312.59,44.7,40.39,1404,1516,0
PROD01751,2024-04-06,Afternoon,M007,OP014,Line 2,480,7,473,1410,28,0.3077,0,F000,300.52,312.26,56.3,37.59,1404,1410,0
PROD01752,2024-04-06,Night,M007,OP014,Line 2,480,5,475,1391,41,0.3077,0,F000,297.94,312.87,65.1,36.59,1404,1391,2
PROD01753,2024-04-09,Morning,M007,OP006,Line 2,480,76,404,1092,218,0.3077,1,F001,304.84,319.8,44.9,36.21,1404,1092,48
PROD01754,2024-04-09,Afternoon,M007,OP011,Line 2,480,13,467,1428,28,0.3077,0,F000,304.16,312.92,43.5,41.49,1404,1428,0
PROD01755,2024-04-09,Night,M007,OP012,Line 2,480,4,476,1509,45,0.3077,0,F000,298.45,309.25,66.2,41.73,1404,1509,0
PROD01756,2024-04-15,Morning,M007,OP002,Line 2,480,5,475,1344,26,0.3077,0,F000,303.24,312.25,40.0,29.7,1404,1344,9
PROD01757,2024-04-15,Afternoon,M007,OP003,Line 2,480,10,470,1323,26,0.3077,0,F000,300.73,314.65,53.8,42.1,1404,1323,12
PROD01758,2024-04-15,Night,M007,OP001,Line 2,480,3,477,1339,40,0.3077,0,F000,296.97,308.74,65.1,40.4,1404,1339,10
PROD01759,2024-04-18,Morning,M007,OP011,Line 2,480,7,473,1404,28,0.3077,0,F000,301.0,310.9,55.7,47.33,1404,1404,0
PROD01760,2024-04-18,Afternoon,M007,OP008,Line 2,480,15,465,1399,27,0.3077,0,F000,300.7,315.33,56.8,39.29,1404,1399,0
PROD01761,2024-04-18,Night,M007,OP011,Line 2,480,8,472,1438,43,0.3077,0,F000,297.53,309.08,57.7,41.23,1404,1438,0
PROD01762,2024-05-06,Morning,M007,OP006,Line 2,480,5,475,1347,26,0.3077,0,F000,299.21,311.83,39.4,39.94,1404,1347,8
PROD01763,2024-05-06,Afternoon,M007,OP003,Line 2,480,10,470,1376,27,0.3077,0,F000,297.02,307.69,62.8,34.39,1404,1376,4
PROD01764,2024-05-06,Night,M007,OP014,Line 2,480,10,470,1311,39,0.3077,0,F000,303.55,315.72,65.1,38.42,1404,1311,14
PROD01765,2024-05-07,Morning,M007,OP002,Line 2,480,6,474,1448,28,0.3077,0,F000,302.54,312.36,49.9,28.84,1404,1448,0
PROD01766,2024-05-07,Afternoon,M007,OP013,Line 2,480,59,421,1191,114,0.3077,1,F006,302.56,314.27,58.2,28.39,1404,1191,32
PROD01767,2024-05-07,Night,M007,OP014,Line 2,480,10,470,1323,39,0.3077,0,F000,304.89,317.18,52.3,35.58,1404,1323,12
PROD01768,2024-05-20,Morning,M007,OP011,Line 2,480,1,479,1485,29,0.3077,0,F000,296.59,306.77,51.9,35.23,1404,1485,0
PROD01769,2024-05-20,Afternoon,M007,OP014,Line 2,480,1,479,1395,27,0.3077,0,F000,304.91,319.66,42.7,38.06,1404,1395,1
PROD01770,2024-05-20,Night,M007,OP006,Line 2,480,13,467,1339,40,0.3077,0,F000,298.51,312.1,70.0,42.72,1404,1339,10
PROD01771,2024-05-21,Morning,M007,OP014,Line 2,480,5,475,1341,26,0.3077,0,F000,303.3,315.53,48.9,46.06,1404,1341,9
PROD01772,2024-05-21,Afternoon,M007,OP016,Line 2,480,4,476,1313,26,0.3077,0,F000,302.67,312.73,73.5,43.65,1404,1313,14
PROD01773,2024-05-21,Night,M007,OP004,Line 2,480,7,473,1365,40,0.3077,0,F000,300.36,311.09,39.1,31.19,1404,1365,6
PROD01774,2024-05-29,Morning,M007,OP002,Line 2,480,14,466,1460,29,0.3077,0,F000,295.88,309.59,45.0,42.88,1404,1460,0
PROD01775,2024-05-29,Afternoon,M007,OP020,Line 2,480,24,456,1333,189,0.3077,1,F005,296.25,311.19,40.1,43.47,1404,1333,10
PROD01776,2024-05-29,Night,M007,OP014,Line 2,480,6,474,1506,45,0.3077,0,F000,302.87,317.15,72.2,33.11,1404,1506,0
PROD01777,2024-06-07,Morning,M007,OP016,Line 2,480,13,467,1408,28,0.3077,0,F000,298.49,307.27,41.6,31.36,1404,1408,0
PROD01778,2024-06-07,Afternoon,M007,OP012,Line 2,480,6,474,1445,28,0.3077,0,F000,300.77,313.88,69.7,38.25,1404,1445,0
PROD01779,2024-06-07,Night,M007,OP017,Line 2,480,9,471,1350,40,0.3077,0,F000,299.67,309.84,39.9,38.57,1404,1350,8
PROD01780,2024-06-11,Morning,M007,OP009,Line 2,480,5,475,1474,29,0.3077,0,F000,303.59,318.45,45.7,28.43,1404,1474,0
PROD01781,2024-06-11,Afternoon,M007,OP005,Line 2,480,6,474,1433,28,0.3077,0,F000,299.11,308.49,70.2,29.97,1404,1433,0
PROD01782,2024-06-11,Night,M007,OP020,Line 2,480,17,463,1306,39,0.3077,0,F000,301.43,313.19,65.6,41.35,1404,1306,15
PROD01783,2024-06-15,Morning,M007,OP006,Line 2,480,17,463,1348,26,0.3077,0,F000,302.46,311.9,61.6,39.73,1404,1348,8
PROD01784,2024-06-15,Afternoon,M007,OP016,Line 2,480,1,479,1505,30,0.3077,0,F000,298.24,310.13,50.2,31.34,1404,1505,0
PROD01785,2024-06-15,Night,M007,OP007,Line 2,480,1,479,1419,42,0.3077,0,F000,300.35,313.84,73.5,44.45,1404,1419,0
PROD01786,2024-06-18,Morning,M007,OP011,Line 2,480,41,439,1406,167,0.3077,1,F005,298.94,310.76,68.2,31.26,1404,1406,0
PROD01787,2024-06-18,Afternoon,M007,OP013,Line 2,480,14,466,1244,24,0.3077,0,F000,303.75,317.26,64.6,37.41,1404,1244,24
PROD01788,2024-06-18,Night,M007,OP009,Line 2,480,7,473,1394,41,0.3077,0,F000,295.34,303.81,52.0,47.16,1404,1394,1
PROD01789,2024-06-24,Morning,M007,OP020,Line 2,480,16,464,1302,26,0.3077,0,F000,294.96,304.43,56.4,34.2,1404,1302,15
PROD01790,2024-06-24,Afternoon,M007,OP011,Line 2,480,7,473,1465,29,0.3077,0,F000,302.47,311.22,60.7,40.55,1404,1465,0
PROD01791,2024-06-24,Night,M007,OP019,Line 2,480,8,472,1295,38,0.3077,0,F000,296.59,309.22,70.0,42.14,1404,1295,16
PROD01792,2024-06-26,Morning,M007,OP010,Line 2,480,18,462,1365,27,0.3077,0,F000,300.96,314.39,70.4,41.94,1404,1365,6
PROD01793,2024-06-26,Afternoon,M007,OP002,Line 2,480,5,475,1417,28,0.3077,0,F000,302.3,312.22,53.0,30.49,1404,1417,0
PROD01794,2024-06-26,Night,M007,OP005,Line 2,480,13,467,1498,44,0.3077,0,F000,302.54,314.32,73.5,41.2,1404,1498,0
PROD01795,2024-07-02,Morning,M007,OP018,Line 2,480,12,468,1414,28,0.3077,0,F000,298.5,308.15,57.7,29.55,1404,1414,0
PROD01796,2024-07-02,Afternoon,M007,OP017,Line 2,480,6,474,1476,29,0.3077,0,F000,299.02,313.63,57.7,47.16,1404,1476,0
PROD01797,2024-07-02,Night,M007,OP001,Line 2,480,10,470,1396,41,0.3077,0,F000,300.4,308.71,39.7,31.15,1404,1396,1
PROD01798,2024-07-08,Morning,M007,OP018,Line 2,480,55,425,1240,155,0.3077,1,F006,301.64,309.96,36.2,40.53,1404,1240,25
PROD01799,2024-07-08,Afternoon,M007,OP002,Line 2,480,10,470,1437,28,0.3077,0,F000,302.73,316.45,42.6,35.03,1404,1437,0
PROD01800,2024-07-08,Night,M007,OP017,Line 2,480,4,476,1413,42,0.3077,0,F000,302.62,317.12,61.0,40.52,1404,1413,0
PROD01801,2024-07-12,Morning,M007,OP019,Line 2,480,11,469,1321,26,0.3077,0,F000,301.05,312.9,40.5,33.66,1404,1321,12
PROD01802,2024-07-12,Afternoon,M007,OP013,Line 2,480,10,470,1277,25,0.3077,0,F000,294.99,303.02,64.3,47.03,1404,1277,19
PROD01803,2024-07-12,Night,M007,OP002,Line 2,480,0,480,1495,44,0.3077,0,F000,299.51,312.71,50.2,44.68,1404,1495,0
PROD01804,2024-07-16,Morning,M007,OP012,Line 2,480,17,463,1404,28,0.3077,0,F000,302.64,313.59,38.7,27.53,1404,1404,0
PROD01805,2024-07-16,Afternoon,M007,OP004,Line 2,480,2,478,1297,25,0.3077,0,F000,305.11,314.68,46.3,44.0,1404,1297,16
PROD01806,2024-07-16,Night,M007,OP012,Line 2,480,12,468,1483,44,0.3077,0,F000,292.03,301.91,59.7,28.3,1404,1483,0
PROD01807,2024-07-19,Morning,M007,OP006,Line 2,480,11,469,1361,27,0.3077,0,F000,297.61,306.6,56.4,38.62,1404,1361,6
PROD01808,2024-07-19,Afternoon,M007,OP019,Line 2,480,7,473,1264,25,0.3077,0,F000,299.25,308.89,52.3,38.67,1404,1264,21
PROD01809,2024-07-19,Night,M007,OP012,Line 2,480,8,472,1434,43,0.3077,0,F000,296.69,305.2,36.2,43.43,1404,1434,0
PROD01810,2024-07-20,Morning,M007,OP003,Line 2,480,2,478,1393,27,0.3077,0,F000,295.95,306.59,62.7,32.62,1404,1393,1
PROD01811,2024-07-20,Afternoon,M007,OP001,Line 2,480,14,466,1438,28,0.3077,0,F000,296.32,308.74,58.1,43.47,1404,1438,0
PROD01812,2024-07-20,Night,M007,OP003,Line 2,480,2,478,1499,44,0.3077,0,F000,304.53,317.86,74.2,39.31,1404,1499,0
PROD01813,2024-07-25,Morning,M007,OP016,Line 2,480,6,474,1396,27,0.3077,0,F000,301.48,312.89,46.6,29.53,1404,1396,1
PROD01814,2024-07-25,Afternoon,M007,OP009,Line 2,480,9,471,1458,29,0.3077,0,F000,299.73,308.41,61.9,43.99,1404,1458,0
PROD01815,2024-07-25,Night,M007,OP003,Line 2,480,10,470,1356,40,0.3077,0,F000,301.53,310.67,59.1,36.91,1404,1356,7
PROD01816,2024-07-26,Morning,M007,OP005,Line 2,480,12,468,1474,29,0.3077,0,F000,301.8,316.19,45.6,41.7,1404,1474,0
PROD01817,2024-07-26,Afternoon,M007,OP019,Line 2,480,8,472,1434,28,0.3077,0,F000,296.04,304.36,52.4,37.55,1404,1434,0
PROD01818,2024-07-26,Night,M007,OP003,Line 2,480,13,467,1338,40,0.3077,0,F000,304.07,317.88,63.4,27.81,1404,1338,10
PROD01819,2024-07-30,Morning,M007,OP016, Line 2,480,4,476,1452,29,0.3077,0,F000,298.68,307.05,41.9,44.22,1404,1452,0
PROD01820,2024-07-30,Afternoon,M007,OP002,Line 2,480,7,473,1500,30,0.3077,0,F000,302.01,314.29,70.5,45.12,1404,1500,0
PROD01821,2024-07-30,Night,M007,OP014,Line 2,480,8,472,1503,45,0.3077,0,F000,300.78,313.6,63.7,32.34,1404,1503,0
PROD01822,2024-07-31,Morning,M007,OP012,Line 2,480,15,465,1378,27,0.3077,0,F000,298.26,312.78,65.9,27.38,1404,1378,4
PROD01823,2024-07-31,Afternoon,M007,OP004,Line 2,480,9,471,1450,29,0.3077,0,F000,301.39,311.99,35.0,31.09,1404,1450,0
PROD01824,2024-07-31,Night,M007,OP015,Line 2,480,9,471,1336,40,0.3077,0,F000,300.54,311.53,64.9,28.44,1404,1336,10
PROD01825,2024-08-02,Morning,M007,OP009,Line 2,480,8,472,1309,26,0.3077,0,F000,301.13,312.14,47.6,27.98,1404,1309,14
PROD01826,2024-08-02,Afternoon,M007,OP010,Line 2,480,12,468,1415,28,0.3077,0,F000,300.24,314.38,58.0,33.59,1404,1415,0
PROD01827,2024-08-02,Night,M007,OP020,Line 2,480,9,471,1462,43,0.3077,0,F000,296.93,308.82,43.5,44.41,1404,1462,0
PROD01828,2024-08-06,Morning,M007,OP017,Line 2,480,16,464,1431,28,0.3077,0,F000,299.58,310.47,64.3,45.9,1404,1431,0
PROD01829,2024-08-06,Afternoon,M007,OP011,Line 2,480,17,463,1284,25,0.3077,0,F000,298.61,308.1,65.8,42.08,1404,1284,18
PROD01830,2024-08-06,Night,M007,OP012,Line 2,480,75,405,1227,157,0.3077,1,F003,303.46,316.25,37.7,39.5,1404,1227,27
PROD01831,2024-08-16,Morning,M007,OP018,Line 2,480,8,472,1486,29,0.3077,0,F000,300.31,309.37,56.2,35.6,1404,1486,0
PROD01832,2024-08-16,Afternoon,M007,OP010,Line 2,480,11,469,1365,27,0.3077,0,F000,306.07,318.19,43.8,41.51,1404,1365,6
PROD01833,2024-08-16,Night,M007,OP010,Line 2,480,7,473,1403,42,0.3077,0,F000,302.57,312.16,71.8,43.42,1404,1403,0
PROD01834,2024-08-22,Morning,M007,OP002,Line 2,480,3,477,1283,25,0.3077,0,F000,299.47,309.81,52.8,36.69,1404,1283,18
PROD01835,2024-08-22,Afternoon,M007,OP002,Line 2,480,7,473,1348,26,0.3077,0,F000,306.69,315.81,57.6,42.02,1404,1348,8
PROD01836,2024-08-22,Night,M007,OP020,Line 2,480,5,475,1466,43,0.3077,0,F000,303.68,312.43,54.7,41.64,1404,1466,0
PROD01837,2024-08-24,Morning,M007,OP005,Line 2,480,4,476,1517,30,0.3077,0,F000,303.34,314.89,50.5,39.75,1404,1517,0
PROD01838,2024-08-24,Afternoon,M007,OP001,Line 2,480,5,475,1512,30,0.3077,0,F000,299.93,312.7,37.2,41.67,1404,1512,0
PROD01839,2024-08-24,Night,M007,OP003,Line 2,480,9,471,1493,44,0.3077,0,F000,297.32,307.2,72.6,41.05,1404,1493,0
PROD01840,2024-08-27,Morning,M007,OP001,Line 2,480,4,476,1504,30,0.3077,0,F000,306.18,319.67,71.0,34.93,1404,1504,0
PROD01841,2024-08-27,Afternoon,M007,OP012,Line 2,480,6,474,1475,29,0.3077,0,F000,301.06,309.84,43.6,41.92,1404,1475,0
PROD01842,2024-08-27,Night,M007,OP010,Line 2,480,9,471,1433,42,0.3077,0,F000,299.41,309.23,60.3,39.67,1404,1433,0
PROD01843,2024-08-29,Morning,M007,OP019,Line 2,480,12,468,1272,25,0.3077,0,F000,298.17,307.07,58.8,28.42,1404,1272,20
PROD01844,2024-08-29,Afternoon,M007,OP010,Line 2,480,9,471,1492,29,0.3077,0,F000,300.69,313.35,68.2,28.6,1404,1492,0
PROD01845,2024-08-29,Night,M007,OP002,Line 2,480,9,471,1506,45,0.3077,0,F000,300.07,312.9,58.2,27.65,1404,1506,0
PROD01846,2024-09-04,Morning,M007,OP020,Line 2,480,6,474,1395,27,0.3077,0,F000,299.53,312.42,65.4,29.01,1404,1395,1
PROD01847,2024-09-04,Afternoon,M007,OP008,Line 2,480,16,464,1489,29,0.3077,0,F000,297.85,312.09,73.4,34.29,1404,1489,0
PROD01848,2024-09-04,Night,M007,OP016,Line 2,480,10,470,1340,40,0.3077,0,F000,303.55,311.87,50.5,28.2,1404,1340,9
PROD01849,2024-09-05,Morning,M007,OP015,Line 2,480,8,472,1424,28,0.3077,0,F000,297.46,311.86,68.0,28.81,1404,1424,0
PROD01850,2024-09-05,Afternoon,M007,OP007,Line 2,480,2,478,1457,29,0.3077,0,F000,301.9,311.59,54.2,33.23,1404,1457,0
PROD01851,2024-09-05,Night,M007,OP013,Line 2,480,8,472,1332,39,0.3077,0,F000,293.27,303.89,44.0,27.7,1404,1332,11
PROD01852,2024-09-06,Morning,M007,OP016,Line 2,480,13,467,1330,26,0.3077,0,F000,296.24,304.3,41.4,34.12,1404,1330,11
PROD01853,2024-09-06,Afternoon,M007,OP006,Line 2,480,6,474,1329,26,0.3077,0,F000,301.54,310.28,56.5,31.33,1404,1329,11
PROD01854,2024-09-06,Night,M007,OP001,Line 2,480,8,472,1460,43,0.3077,0,F000,298.87,308.4,43.9,34.12,1404,1460,0
PROD01855,2024-09-07,Morning,M007,OP018,Line 2,480,1,479,1286,25,0.3077,0,F000,302.48,315.22,49.2,28.07,1404,1286,18
PROD01856,2024-09-07,Afternoon,M007,OP015,Line 2,480,6,474,1329,26,0.3077,0,F000,298.08,306.18,70.5,30.03,1404,1329,11
PROD01857,2024-09-07,Night,M007,OP019,Line 2,480,3,477,1515,45,0.3077,0,F000,299.11,313.81,71.9,36.95,1404,1515,0
PROD01858,2024-09-10,Morning,M007,OP019,Line 2,480,17,463,1348,26,0.3077,0,F000,304.43,318.43,69.4,28.96,1404,1348,8
PROD01859,2024-09-10,Afternoon,M007,OP005,Line 2,480,5,475,1368,27,0.3077,0,F000,300.69,311.62,67.2,31.3,1404,1368,5
PROD01860,2024-09-10,Night,M007,OP005,Line 2,480,6,474,1311,39,0.3077,0,F000,305.73,315.52,74.3,45.32,1404,1311,14
PROD01861,2024-09-11,Morning,M007,OP020,Line 2,480,39,441,1370,248,0.3077,1,F004,300.76,308.8,42.6,39.0,1404,1370,5
PROD01862,2024-09-11,Afternoon,M007,OP001,Line 2,480,4,476,1360,27,0.3077,0,F000,304.95,319.32,66.4,38.2,1404,1360,6
PROD01863,2024-09-11,Night,M007,OP019,Line 2,480,8,472,1370,41,0.3077,0,F000,300.51,309.99,49.9,38.43,1404,1370,5
PROD01864,2024-09-12,Morning,M007,OP017,Line 2,480,8,472,1377,27,0.3077,0,F000,296.49,311.3,41.7,41.22,1404,1377,4
PROD01865,2024-09-12,Afternoon,M007,OP018,Line 2,480,2,478,1535,30,0.3077,0,F000,298.82,310.56,67.3,39.93,1404,1535,0
PROD01866,2024-09-12,Night,M007,OP011,Line 2,480,9,471,1294,38,0.3077,0,F000,301.86,316.22,54.2,30.99,1404,1294,16
PROD01867,2024-09-14,Morning,M007,OP018,Line 2,480,5,475,1279,25,0.3077,0,F000,302.97,312.15,65.2,30.97,1404,1279,19
PROD01868,2024-09-14,Afternoon,M007,OP002,Line 2,480,5,475,1298,25,0.3077,0,F000,302.04,316.53,74.2,30.48,1404,1298,16
PROD01869,2024-09-14,Night,M007,OP014,Line 2,480,5,475,1393,41,0.3077,0,F000,299.63,308.55,65.0,38.15,1404,1393,1
PROD01870,2024-09-18,Morning,M007,OP001,Line 2,480,16,464,1383,27,0.3077,0,F000,302.03,315.0,63.0,40.35,1404,1383,3
PROD01871,2024-09-18,Afternoon,M007,OP012,Line 2,480,9,471,1509,30,0.3077,0,F000,299.2,308.24,69.1,30.16,1404,1509,0
PROD01872,2024-09-18,Night,M007,OP005,Line 2,480,3,477,1501,45,0.3077,0,F000,304.68,314.39,63.7,28.7,1404,1501,0
PROD01873,2024-09-19,Morning,M007,OP020,Line 2,480,6,474,1494,29,0.3077,0,F000,297.49,305.51,74.4,28.88,1404,1494,0
PROD01874,2024-09-19,Afternoon,M007,OP005,Line 2,480,12,468,1364,27,0.3077,0,F000,301.66,312.15,71.1,29.35,1404,1364,6
PROD01875,2024-09-19,Night,M007,OP010,Line 2,480,10,470,1421,42,0.3077,0,F000,301.3,314.08,67.5,46.67,1404,1421,0
PROD01876,2024-09-20,Morning,M007,OP001,Line 2,480,9,471,1478,29,0.3077,0,F000,299.92,309.03,65.0,37.98,1404,1478,0
PROD01877,2024-09-20,Afternoon,M007,OP007,Line 2,480,13,467,1435,28,0.3077,0,F000,300.48,311.19,41.5,38.51,1404,1435,0
PROD01878,2024-09-20,Night,M007,OP014,Line 2,480,6,474,1266,37,0.3077,0,F000,298.99,307.38,51.2,45.24,1404,1266,21
PROD01879,2024-09-24,Morning,M007,OP017,Line 2,480,14,466,1360,27,0.3077,0,F000,300.12,310.8,63.0,45.37,1404,1360,6
PROD01880,2024-09-24,Afternoon,M007,OP002,Line 2,480,6,474,1278,25,0.3077,0,F000,293.69,305.76,66.2,43.19,1404,1278,19
PROD01881,2024-09-24,Night,M007,OP020,Line 2,480,6,474,1519,45,0.3077,0,F000,298.37,307.69,44.0,35.93,1404,1519,0
PROD01882,2024-09-25,Morning,M007,OP010,Line 2,480,7,473,1294,25,0.3077,0,F000,296.25,305.43,40.4,45.04,1404,1294,16
