Product ID,Type,Factory_ID
L52888,L,Factory_C_Giza
L52889,L,Factory_B_Alex
H35124,H,Factory_B_Alex
L52891,L,Factory_B_Alex
L52892,L,Factory_A_Cairo
L52893,L,Factory_C_Giza
L52894,L,Factory_A_Cairo
H35129,H,Factory_B_Alex
L52896,L,Factory_B_Alex
L52897,L,Factory_C_Giza
L52898,L,Factory_A_Cairo
L52899,L,Factory_B_Alex
L52900,L,Factory_C_Giza
M20581,M,Factory_A_Cairo
L52902,L,Factory_A_Cairo
M20583,M,Factory_B_Alex
L52904,L,Factory_B_Alex
M20585,M,Factory_A_Cairo
M20586,M,Factory_A_Cairo
M20587,M,Factory_B_Alex
M20588,M,Factory_A_Cairo
M20589,M,Factory_B_Alex
L52910,L,Factory_A_Cairo
L52911,L,Factory_B_Alex
L52912,L,Factory_C_Giza
L52913,L,Factory_B_Alex
L52914,L,Factory_B_Alex
L52915,L,Factory_C_Giza
M20596,M,Factory_A_Cairo
L52917,L,Factory_C_Giza
L52918,L,Factory_B_Alex
M20599,M,Factory_A_Cairo
M20600,M,Factory_C_Giza
M20601,M,Factory_A_Cairo
L52922,L,Factory_A_Cairo
M20603,M,Factory_C_Giza
H35158,H,Factory_A_Cairo
L52925,L,Factory_C_Giza
M20606,M,Factory_B_Alex
L52927,L,Factory_A_Cairo
M20608,M,Factory_B_Alex
H35163,H,Factory_B_Alex
L52930,L,Factory_A_Cairo
H35165,H,Factory_C_Giza
H35166,H,Factory_A_Cairo
L52933,L,Factory_B_Alex
L52934,L,Factory_B_Alex
L52935,L,Factory_C_Giza
M20616,M,Factory_A_Cairo
L52937,L,Factory_B_Alex
L52938,L,Factory_B_Alex
L52939,L,Factory_B_Alex
M20620,M,Factory_C_Giza
L52941,L,Factory_B_Alex
L52942,L,Factory_B_Alex
H35177,H,Factory_A_Cairo
L52944,L,Factory_A_Cairo
L52945,L,Factory_B_Alex
M20626,M,Factory_B_Alex
M20627,M,Factory_A_Cairo
L52948,L,Factory_C_Giza
L52949,L,Factory_C_Giza
L52950,L,Factory_C_Giza
L52951,L,Factory_C_Giza
L52952,L,Factory_C_Giza
H35187,H,Factory_C_Giza
L52954,L,Factory_C_Giza
L52955,L,Factory_C_Giza
L52956,L,Factory_A_Cairo
L52957,L,Factory_C_Giza
M20638,M,Factory_C_Giza
L52959,L,Factory_C_Giza
L52960,L,Factory_B_Alex
M20641,M,Factory_A_Cairo
L52962,L,Factory_A_Cairo
H35197,H,Factory_A_Cairo
M20644,M,Factory_C_Giza
L52965,L,Factory_C_Giza
L52966,L,Factory_B_Alex
L52967,L,Factory_A_Cairo
L52968,L,Factory_C_Giza
M20649,M,Factory_A_Cairo
M20650,M,Factory_B_Alex
M20651,M,Factory_B_Alex
M20652,M,Factory_B_Alex
L52973,L,Factory_A_Cairo
M20654,M,Factory_C_Giza
M20655,M,Factory_C_Giza
L52976,L,Factory_B_Alex
L52977,L,Factory_C_Giza
L52978,L,Factory_B_Alex
L52979,L,Factory_A_Cairo
L52980,L,Factory_B_Alex
L52981,L,Factory_A_Cairo
L52982,L,Factory_B_Alex
L52983,L,Factory_C_Giza
L52984,L,Factory_C_Giza
M20665,M,Factory_B_Alex
L52986,L,Factory_C_Giza
M20667,M,Factory_C_Giza
L52988,L,Factory_C_Giza
H35223,H,Factory_A_Cairo
L52990,L,Factory_C_Giza
L52991,L,Factory_A_Cairo
L52992,L,Factory_B_Alex
L52993,L,Factory_C_Giza
M20674,M,Factory_C_Giza
L52995,L,Factory_C_Giza
L52996,L,Factory_B_Alex
L52997,L,Factory_A_Cairo
L52998,L,Factory_A_Cairo
L52999,L,Factory_C_Giza
L53000,L,Factory_B_Alex
L53001,L,Factory_B_Alex
M20682,M,Factory_B_Alex
L53003,L,Factory_B_Alex
L53004,L,Factory_B_Alex
L53005,L,Factory_A_Cairo
M20686,M,Factory_A_Cairo
L53007,L,Factory_A_Cairo
L53008,L,Factory_C_Giza
M20689,M,Factory_B_Alex
M20690,M,Factory_C_Giza
L53011,L,Factory_B_Alex
L53012,L,Factory_A_Cairo
L53013,L,Factory_C_Giza
L53014,L,Factory_A_Cairo
L53015,L,Factory_B_Alex
L53016,L,Factory_B_Alex
M20697,M,Factory_B_Alex
M20698,M,Factory_A_Cairo
M20699,M,Factory_B_Alex
M20700,M,Factory_A_Cairo
M20701,M,Factory_C_Giza
L53022,L,Factory_B_Alex
L53023,L,Factory_B_Alex
L53024,L,Factory_B_Alex
M20705,M,Factory_C_Giza
L53026,L,Factory_B_Alex
L53027,L,Factory_A_Cairo
L53028,L,Factory_A_Cairo
M20709,M,Factory_B_Alex
L53030,L,Factory_B_Alex
L53031,L,Factory_C_Giza
H35266,H,Factory_C_Giza
L53033,L,Factory_C_Giza
L53034,L,Factory_B_Alex
M20715,M,Factory_C_Giza
H35270,H,Factory_C_Giza
L53037,L,Factory_A_Cairo
L53038,L,Factory_C_Giza
L53039,L,Factory_A_Cairo
L53040,L,Factory_A_Cairo
L53041,L,Factory_C_Giza
L53042,L,Factory_A_Cairo
M20723,M,Factory_B_Alex
M20724,M,Factory_B_Alex
M20725,M,Factory_C_Giza
L53046,L,Factory_B_Alex
L53047,L,Factory_A_Cairo
L53048,L,Factory_B_Alex
L53049,L,Factory_C_Giza
L53050,L,Factory_C_Giza
L53051,L,Factory_A_Cairo
M20732,M,Factory_C_Giza
M20733,M,Factory_B_Alex
M20734,M,Factory_C_Giza
M20735,M,Factory_A_Cairo
L53056,L,Factory_C_Giza
L53057,L,Factory_B_Alex
L53058,L,Factory_A_Cairo
L53059,L,Factory_B_Alex
L53060,L,Factory_A_Cairo
L53061,L,Factory_C_Giza
L53062,L,Factory_A_Cairo
L53063,L,Factory_A_Cairo
M20744,M,Factory_C_Giza
L53065,L,Factory_B_Alex
L53066,L,Factory_C_Giza
H35301,H,Factory_A_Cairo
M20748,M,Factory_C_Giza
M20749,M,Factory_A_Cairo
L53070,L,Factory_C_Giza
L53071,L,Factory_C_Giza
L53072,L,Factory_B_Alex
M20753,M,Factory_A_Cairo
L53074,L,Factory_B_Alex
M20755,M,Factory_A_Cairo
L53076,L,Factory_C_Giza
M20757,M,Factory_A_Cairo
L53078,L,Factory_B_Alex
H35313,H,Factory_B_Alex
M20760,M,Factory_B_Alex
L53081,L,Factory_A_Cairo
L53082,L,Factory_B_Alex
L53083,L,Factory_B_Alex
M20764,M,Factory_B_Alex
H35319,H,Factory_C_Giza
L53086,L,Factory_C_Giza
H35321,H,Factory_A_Cairo
M20768,M,Factory_A_Cairo
H35323,H,Factory_B_Alex
M20770,M,Factory_C_Giza
M20771,M,Factory_B_Alex
M20772,M,Factory_B_Alex
H35327,H,Factory_C_Giza
L53094,L,Factory_C_Giza
M20775,M,Factory_C_Giza
L53096,L,Factory_A_Cairo
L53097,L,Factory_A_Cairo
L53098,L,Factory_B_Alex
L53099,L,Factory_A_Cairo
L53100,L,Factory_C_Giza
L53101,L,Factory_C_Giza
L53102,L,Factory_A_Cairo
M20783,M,Factory_B_Alex
L53104,L,Factory_B_Alex
M20785,M,Factory_A_Cairo
L53106,L,Factory_B_Alex
L53107,L,Factory_B_Alex
M20788,M,Factory_B_Alex
L53109,L,Factory_C_Giza
L53110,L,Factory_C_Giza
L53111,L,Factory_A_Cairo
L53112,L,Factory_C_Giza
L53113,L,Factory_B_Alex
H35348,H,Factory_C_Giza
L53115,L,Factory_A_Cairo
M20796,M,Factory_C_Giza
M20797,M,Factory_B_Alex
L53118,L,Factory_B_Alex
L53119,L,Factory_A_Cairo
M20800,M,Factory_C_Giza
L53121,L,Factory_C_Giza
L53122,L,Factory_C_Giza
L53123,L,Factory_B_Alex
M20804,M,Factory_A_Cairo
M20805,M,Factory_C_Giza
L53126,L,Factory_B_Alex
M20807,M,Factory_B_Alex
L53128,L,Factory_B_Alex
M20809,M,Factory_C_Giza
L53130,L,Factory_C_Giza
L53131,L,Factory_C_Giza
L53132,L,Factory_C_Giza
M20813,M,Factory_C_Giza
L53134,L,Factory_C_Giza
L53135,L,Factory_C_Giza
L53136,L,Factory_C_Giza
L53137,L,Factory_C_Giza
L53138,L,Factory_B_Alex
L53139,L,Factory_C_Giza
L53140,L,Factory_A_Cairo
L53141,L,Factory_B_Alex
L53142,L,Factory_C_Giza
H35377,H,Factory_A_Cairo
H35378,H,Factory_C_Giza
H35379,H,Factory_A_Cairo
L53146,L,Factory_A_Cairo
L53147,L,Factory_A_Cairo
L53148,L,Factory_A_Cairo
M20829,M,Factory_B_Alex
L53150,L,Factory_B_Alex
L53151,L,Factory_A_Cairo
L53152,L,Factory_C_Giza
L53153,L,Factory_A_Cairo
L53154,L,Factory_B_Alex
H35389,H,Factory_C_Giza
H35390,H,Factory_B_Alex
L53157,L,Factory_B_Alex
L53158,L,Factory_C_Giza
H35393,H,Factory_A_Cairo
M20840,M,Factory_A_Cairo
M20841,M,Factory_A_Cairo
L53162,L,Factory_A_Cairo
H35397,H,Factory_C_Giza
H35398,H,Factory_C_Giza
L53165,L,Factory_C_Giza
L53166,L,Factory_B_Alex
L53167,L,Factory_C_Giza
H35402,H,Factory_A_Cairo
L53169,L,Factory_B_Alex
M20850,M,Factory_A_Cairo
L53171,L,Factory_A_Cairo
L53172,L,Factory_C_Giza
M20853,M,Factory_C_Giza
L53174,L,Factory_A_Cairo
L53175,L,Factory_A_Cairo
M20856,M,Factory_B_Alex
M20857,M,Factory_C_Giza
M20858,M,Factory_B_Alex
M20859,M,Factory_B_Alex
H35414,H,Factory_B_Alex
M20861,M,Factory_A_Cairo
L53182,L,Factory_B_Alex
L53183,L,Factory_B_Alex
L53184,L,Factory_A_Cairo
L53185,L,Factory_C_Giza
M20866,M,Factory_C_Giza
M20867,M,Factory_B_Alex
L53188,L,Factory_A_Cairo
L53189,L,Factory_C_Giza
H35424,H,Factory_B_Alex
L53191,L,Factory_B_Alex
H35426,H,Factory_A_Cairo
L53193,L,Factory_B_Alex
H35428,H,Factory_C_Giza
M20875,M,Factory_A_Cairo
L53196,L,Factory_C_Giza
L53197,L,Factory_C_Giza
M20878,M,Factory_C_Giza
L53199,L,Factory_B_Alex
L53200,L,Factory_B_Alex
L53201,L,Factory_C_Giza
L53202,L,Factory_C_Giza
M20883,M,Factory_A_Cairo
L53204,L,Factory_A_Cairo
L53205,L,Factory_B_Alex
L53206,L,Factory_B_Alex
M20887,M,Factory_A_Cairo
L53208,L,Factory_C_Giza
M20889,M,Factory_B_Alex
L53210,L,Factory_C_Giza
L53211,L,Factory_A_Cairo
L53212,L,Factory_B_Alex
L53213,L,Factory_B_Alex
M20894,M,Factory_A_Cairo
M20895,M,Factory_B_Alex
M20896,M,Factory_A_Cairo
L53217,L,Factory_B_Alex
L53218,L,Factory_A_Cairo
L53219,L,Factory_B_Alex
M20900,M,Factory_C_Giza
M20901,M,Factory_C_Giza
M20902,M,Factory_C_Giza
M20903,M,Factory_B_Alex
M20904,M,Factory_B_Alex
L53225,L,Factory_C_Giza
L53226,L,Factory_C_Giza
H35461,H,Factory_A_Cairo
M20908,M,Factory_A_Cairo
M20909,M,Factory_A_Cairo
M20910,M,Factory_C_Giza
L53231,L,Factory_C_Giza
L53232,L,Factory_C_Giza
L53233,L,Factory_A_Cairo
H35468,H,Factory_B_Alex
L53235,L,Factory_C_Giza
L53236,L,Factory_B_Alex
L53237,L,Factory_B_Alex
M20918,M,Factory_B_Alex
L53239,L,Factory_A_Cairo
L53240,L,Factory_B_Alex
H35475,H,Factory_C_Giza
M20922,M,Factory_A_Cairo
L53243,L,Factory_C_Giza
L53244,L,Factory_C_Giza
L53245,L,Factory_A_Cairo
L53246,L,Factory_C_Giza
L53247,L,Factory_C_Giza
M20928,M,Factory_A_Cairo
L53249,L,Factory_C_Giza
L53250,L,Factory_B_Alex
M20931,M,Factory_C_Giza
M20932,M,Factory_B_Alex
M20933,M,Factory_C_Giza
M20934,M,Factory_A_Cairo
L53255,L,Factory_A_Cairo
L53256,L,Factory_C_Giza
L53257,L,Factory_A_Cairo
L53258,L,Factory_C_Giza
M20939,M,Factory_A_Cairo
L53260,L,Factory_B_Alex
L53261,L,Factory_C_Giza
L53262,L,Factory_B_Alex
L53263,L,Factory_B_Alex
M20944,M,Factory_C_Giza
L53265,L,Factory_B_Alex
L53266,L,Factory_C_Giza
M20947,M,Factory_B_Alex
L53268,L,Factory_C_Giza
L53269,L,Factory_C_Giza
L53270,L,Factory_A_Cairo
L53271,L,Factory_C_Giza
L53272,L,Factory_C_Giza
L53273,L,Factory_B_Alex
M20954,M,Factory_C_Giza
M20955,M,Factory_A_Cairo
M20956,M,Factory_B_Alex
H35511,H,Factory_B_Alex
M20958,M,Factory_A_Cairo
H35513,H,Factory_B_Alex
M20960,M,Factory_B_Alex
L53281,L,Factory_B_Alex
L53282,L,Factory_B_Alex
L53283,L,Factory_A_Cairo
M20964,M,Factory_A_Cairo
M20965,M,Factory_B_Alex
L53286,L,Factory_B_Alex
L53287,L,Factory_A_Cairo
M20968,M,Factory_A_Cairo
M20969,M,Factory_A_Cairo
L53290,L,Factory_B_Alex
M20971,M,Factory_B_Alex
L53292,L,Factory_C_Giza
M20973,M,Factory_A_Cairo
M20974,M,Factory_B_Alex
L53295,L,Factory_A_Cairo
L53296,L,Factory_B_Alex
L53297,L,Factory_A_Cairo
M20978,M,Factory_B_Alex
L53299,L,Factory_C_Giza
M20980,M,Factory_C_Giza
L53301,L,Factory_A_Cairo
L53302,L,Factory_B_Alex
L53303,L,Factory_B_Alex
M20984,M,Factory_A_Cairo
L53305,L,Factory_B_Alex
L53306,L,Factory_A_Cairo
L53307,L,Factory_B_Alex
L53308,L,Factory_A_Cairo
M20989,M,Factory_B_Alex
L53310,L,Factory_A_Cairo
H35545,H,Factory_B_Alex
L53312,L,Factory_C_Giza
L53313,L,Factory_B_Alex
L53314,L,Factory_A_Cairo
L53315,L,Factory_C_Giza
H35550,H,Factory_B_Alex
M20997,M,Factory_C_Giza
M20998,M,Factory_B_Alex
L53319,L,Factory_C_Giza
L53320,L,Factory_A_Cairo
L53321,L,Factory_B_Alex
L53322,L,Factory_B_Alex
M21003,M,Factory_A_Cairo
M21004,M,Factory_C_Giza
M21005,M,Factory_A_Cairo
M21006,M,Factory_A_Cairo
M21007,M,Factory_C_Giza
L53328,L,Factory_A_Cairo
M21009,M,Factory_B_Alex
L53330,L,Factory_B_Alex
L53331,L,Factory_B_Alex
M21012,M,Factory_A_Cairo
L53333,L,Factory_B_Alex
M21014,M,Factory_B_Alex
L53335,L,Factory_B_Alex
L53336,L,Factory_B_Alex
L53337,L,Factory_B_Alex
L53338,L,Factory_B_Alex
L53339,L,Factory_A_Cairo
L53340,L,Factory_B_Alex
L53341,L,Factory_B_Alex
L53342,L,Factory_C_Giza
L53343,L,Factory_A_Cairo
H35578,H,Factory_A_Cairo
L53345,L,Factory_A_Cairo
H35580,H,Factory_A_Cairo
M21027,M,Factory_B_Alex
M21028,M,Factory_B_Alex
L53349,L,Factory_C_Giza
H35584,H,Factory_C_Giza
L53351,L,Factory_A_Cairo
L53352,L,Factory_C_Giza
L53353,L,Factory_C_Giza
L53354,L,Factory_A_Cairo
L53355,L,Factory_A_Cairo
L53356,L,Factory_C_Giza
L53357,L,Factory_B_Alex
L53358,L,Factory_C_Giza
M21039,M,Factory_C_Giza
L53360,L,Factory_B_Alex
L53361,L,Factory_B_Alex
L53362,L,Factory_A_Cairo
H35597,H,Factory_A_Cairo
L53364,L,Factory_C_Giza
L53365,L,Factory_B_Alex
M21046,M,Factory_A_Cairo
L53367,L,Factory_C_Giza
L53368,L,Factory_B_Alex
M21049,M,Factory_C_Giza
L53370,L,Factory_A_Cairo
H35605,H,Factory_A_Cairo
L53372,L,Factory_B_Alex
L53373,L,Factory_C_Giza
L53374,L,Factory_B_Alex
L53375,L,Factory_A_Cairo
L53376,L,Factory_A_Cairo
L53377,L,Factory_C_Giza
M21058,M,Factory_C_Giza
L53379,L,Factory_C_Giza
L53380,L,Factory_B_Alex
M21061,M,Factory_C_Giza
L53382,L,Factory_C_Giza
L53383,L,Factory_A_Cairo
M21064,M,Factory_A_Cairo
M21065,M,Factory_C_Giza
M21066,M,Factory_C_Giza
L53387,L,Factory_A_Cairo
M21068,M,Factory_C_Giza
L53389,L,Factory_B_Alex
L53390,L,Factory_B_Alex
L53391,L,Factory_B_Alex
L53392,L,Factory_C_Giza
L53393,L,Factory_A_Cairo
L53394,L,Factory_C_Giza
L53395,L,Factory_C_Giza
L53396,L,Factory_A_Cairo
M21077,M,Factory_A_Cairo
H35632,H,Factory_A_Cairo
H35633,H,Factory_B_Alex
L53400,L,Factory_C_Giza
M21081,M,Factory_A_Cairo
H35636,H,Factory_C_Giza
M21083,M,Factory_B_Alex
L53404,L,Factory_B_Alex
M21085,M,Factory_A_Cairo
H35640,H,Factory_A_Cairo
L53407,L,Factory_C_Giza
L53408,L,Factory_A_Cairo
L53409,L,Factory_C_Giza
M21090,M,Factory_A_Cairo
M21091,M,Factory_C_Giza
L53412,L,Factory_C_Giza
L53413,L,Factory_C_Giza
L53414,L,Factory_C_Giza
L53415,L,Factory_B_Alex
M21096,M,Factory_C_Giza
L53417,L,Factory_A_Cairo
L53418,L,Factory_B_Alex
L53419,L,Factory_B_Alex
M21100,M,Factory_C_Giza
L53421,L,Factory_B_Alex
L53422,L,Factory_C_Giza
L53423,L,Factory_A_Cairo
M21104,M,Factory_C_Giza
L53425,L,Factory_B_Alex
H35660,H,Factory_A_Cairo
L53427,L,Factory_C_Giza
L53428,L,Factory_A_Cairo
L53429,L,Factory_A_Cairo
L53430,L,Factory_B_Alex
M21111,M,Factory_A_Cairo
L53432,L,Factory_B_Alex
L53433,L,Factory_A_Cairo
L53434,L,Factory_C_Giza
L53435,L,Factory_A_Cairo
L53436,L,Factory_C_Giza
L53437,L,Factory_C_Giza
M21118,M,Factory_A_Cairo
M21119,M,Factory_C_Giza
L53440,L,Factory_A_Cairo
L53441,L,Factory_A_Cairo
L53442,L,Factory_C_Giza
M21123,M,Factory_C_Giza
L53444,L,Factory_B_Alex
L53445,L,Factory_C_Giza
L53446,L,Factory_B_Alex
L53447,L,Factory_C_Giza
L53448,L,Factory_A_Cairo
M21129,M,Factory_C_Giza
L53450,L,Factory_A_Cairo
M21131,M,Factory_A_Cairo
M21132,M,Factory_A_Cairo
L53453,L,Factory_B_Alex
M21134,M,Factory_C_Giza
L53455,L,Factory_A_Cairo
L53456,L,Factory_A_Cairo
L53457,L,Factory_B_Alex
L53458,L,Factory_C_Giza
L53459,L,Factory_C_Giza
M21140,M,Factory_B_Alex
M21141,M,Factory_B_Alex
M21142,M,Factory_C_Giza
L53463,L,Factory_B_Alex
M21144,M,Factory_C_Giza
M21145,M,Factory_C_Giza
L53466,L,Factory_A_Cairo
M21147,M,Factory_A_Cairo
L53468,L,Factory_C_Giza
L53469,L,Factory_C_Giza
L53470,L,Factory_C_Giza
M21151,M,Factory_C_Giza
L53472,L,Factory_C_Giza
H35707,H,Factory_C_Giza
L53474,L,Factory_B_Alex
H35709,H,Factory_C_Giza
L53476,L,Factory_B_Alex
M21157,M,Factory_B_Alex
L53478,L,Factory_C_Giza
L53479,L,Factory_C_Giza
L53480,L,Factory_B_Alex
M21161,M,Factory_B_Alex
L53482,L,Factory_C_Giza
H35717,H,Factory_C_Giza
L53484,L,Factory_B_Alex
M21165,M,Factory_B_Alex
L53486,L,Factory_B_Alex
L53487,L,Factory_A_Cairo
M21168,M,Factory_B_Alex
L53489,L,Factory_A_Cairo
L53490,L,Factory_C_Giza
L53491,L,Factory_C_Giza
M21172,M,Factory_B_Alex
L53493,L,Factory_C_Giza
M21174,M,Factory_C_Giza
M21175,M,Factory_C_Giza
L53496,L,Factory_C_Giza
L53497,L,Factory_A_Cairo
M21178,M,Factory_A_Cairo
L53499,L,Factory_B_Alex
M21180,M,Factory_B_Alex
L53501,L,Factory_B_Alex
M21182,M,Factory_C_Giza
L53503,L,Factory_C_Giza
M21184,M,Factory_A_Cairo
L53505,L,Factory_A_Cairo
L53506,L,Factory_B_Alex
L53507,L,Factory_A_Cairo
L53508,L,Factory_A_Cairo
M21189,M,Factory_A_Cairo
M21190,M,Factory_A_Cairo
H35745,H,Factory_A_Cairo
M21192,M,Factory_B_Alex
M21193,M,Factory_B_Alex
M21194,M,Factory_A_Cairo
M21195,M,Factory_B_Alex
L53516,L,Factory_C_Giza
M21197,M,Factory_A_Cairo
L53518,L,Factory_C_Giza
L53519,L,Factory_B_Alex
H35754,H,Factory_B_Alex
M21201,M,Factory_C_Giza
M21202,M,Factory_B_Alex
L53523,L,Factory_A_Cairo
H35758,H,Factory_C_Giza
L53525,L,Factory_A_Cairo
L53526,L,Factory_C_Giza
L53527,L,Factory_B_Alex
L53528,L,Factory_C_Giza
L53529,L,Factory_C_Giza
L53530,L,Factory_A_Cairo
L53531,L,Factory_B_Alex
L53532,L,Factory_A_Cairo
M21213,M,Factory_B_Alex
L53534,L,Factory_A_Cairo
L53535,L,Factory_C_Giza
M21216,M,Factory_A_Cairo
L53537,L,Factory_B_Alex
M21218,M,Factory_B_Alex
L53539,L,Factory_C_Giza
L53540,L,Factory_B_Alex
M21221,M,Factory_A_Cairo
L53542,L,Factory_C_Giza
M21223,M,Factory_B_Alex
M21224,M,Factory_B_Alex
M21225,M,Factory_A_Cairo
M21226,M,Factory_A_Cairo
L53547,L,Factory_C_Giza
M21228,M,Factory_B_Alex
H35783,H,Factory_A_Cairo
L53550,L,Factory_C_Giza
L53551,L,Factory_B_Alex
M21232,M,Factory_B_Alex
H35787,H,Factory_C_Giza
L53554,L,Factory_C_Giza
H35789,H,Factory_A_Cairo
L53556,L,Factory_B_Alex
L53557,L,Factory_B_Alex
L53558,L,Factory_B_Alex
L53559,L,Factory_C_Giza
L53560,L,Factory_A_Cairo
L53561,L,Factory_B_Alex
L53562,L,Factory_C_Giza
H35797,H,Factory_B_Alex
H35798,H,Factory_A_Cairo
L53565,L,Factory_B_Alex
L53566,L,Factory_A_Cairo
M21247,M,Factory_A_Cairo
H35802,H,Factory_B_Alex
H35803,H,Factory_B_Alex
L53570,L,Factory_A_Cairo
M21251,M,Factory_C_Giza
L53572,L,Factory_A_Cairo
L53573,L,Factory_B_Alex
M21254,M,Factory_B_Alex
M21255,M,Factory_C_Giza
L53576,L,Factory_A_Cairo
M21257,M,Factory_A_Cairo
L53578,L,Factory_A_Cairo
M21259,M,Factory_B_Alex
L53580,L,Factory_A_Cairo
M21261,M,Factory_C_Giza
M21262,M,Factory_B_Alex
L53583,L,Factory_B_Alex
M21264,M,Factory_A_Cairo
L53585,L,Factory_C_Giza
L53586,L,Factory_B_Alex
M21267,M,Factory_B_Alex
L53588,L,Factory_A_Cairo
L53589,L,Factory_A_Cairo
L53590,L,Factory_C_Giza
M21271,M,Factory_A_Cairo
L53592,L,Factory_C_Giza
L53593,L,Factory_B_Alex
M21274,M,Factory_C_Giza
L53595,L,Factory_C_Giza
H35830,H,Factory_C_Giza
L53597,L,Factory_B_Alex
H35832,H,Factory_A_Cairo
H35833,H,Factory_B_Alex
L53600,L,Factory_A_Cairo
L53601,L,Factory_C_Giza
L53602,L,Factory_C_Giza
M21283,M,Factory_C_Giza
M21284,M,Factory_C_Giza
L53605,L,Factory_C_Giza
L53606,L,Factory_A_Cairo
L53607,L,Factory_A_Cairo
M21288,M,Factory_C_Giza
M21289,M,Factory_B_Alex
L53610,L,Factory_B_Alex
L53611,L,Factory_C_Giza
M21292,M,Factory_A_Cairo
L53613,L,Factory_B_Alex
M21294,M,Factory_B_Alex
L53615,L,Factory_B_Alex
L53616,L,Factory_C_Giza
L53617,L,Factory_B_Alex
L53618,L,Factory_B_Alex
L53619,L,Factory_B_Alex
L53620,L,Factory_B_Alex
L53621,L,Factory_A_Cairo
L53622,L,Factory_C_Giza
L53623,L,Factory_C_Giza
M21304,M,Factory_A_Cairo
L53625,L,Factory_A_Cairo
M21306,M,Factory_C_Giza
L53627,L,Factory_B_Alex
H35862,H,Factory_B_Alex
L53629,L,Factory_C_Giza
L53630,L,Factory_B_Alex
L53631,L,Factory_A_Cairo
L53632,L,Factory_B_Alex
L53633,L,Factory_B_Alex
L53634,L,Factory_B_Alex
L53635,L,Factory_C_Giza
L53636,L,Factory_A_Cairo
L53637,L,Factory_B_Alex
M21318,M,Factory_C_Giza
M21319,M,Factory_B_Alex
L53640,L,Factory_A_Cairo
L53641,L,Factory_B_Alex
H35876,H,Factory_A_Cairo
H35877,H,Factory_B_Alex
M21324,M,Factory_A_Cairo
M21325,M,Factory_B_Alex
L53646,L,Factory_A_Cairo
L53647,L,Factory_B_Alex
L53648,L,Factory_B_Alex
M21329,M,Factory_C_Giza
L53650,L,Factory_C_Giza
L53651,L,Factory_A_Cairo
H35886,H,Factory_B_Alex
H35887,H,Factory_A_Cairo
M21334,M,Factory_C_Giza
L53655,L,Factory_A_Cairo
L53656,L,Factory_A_Cairo
L53657,L,Factory_C_Giza
L53658,L,Factory_B_Alex
L53659,L,Factory_A_Cairo
L53660,L,Factory_C_Giza
L53661,L,Factory_B_Alex
L53662,L,Factory_C_Giza
L53663,L,Factory_A_Cairo
H35898,H,Factory_B_Alex
L53665,L,Factory_B_Alex
L53666,L,Factory_C_Giza
H35901,H,Factory_C_Giza
L53668,L,Factory_C_Giza
M21349,M,Factory_B_Alex
L53670,L,Factory_B_Alex
L53671,L,Factory_A_Cairo
M21352,M,Factory_B_Alex
L53673,L,Factory_A_Cairo
L53674,L,Factory_C_Giza
M21355,M,Factory_C_Giza
L53676,L,Factory_B_Alex
L53677,L,Factory_C_Giza
H35912,H,Factory_C_Giza
L53679,L,Factory_B_Alex
M21360,M,Factory_A_Cairo
M21361,M,Factory_B_Alex
L53682,L,Factory_A_Cairo
M21363,M,Factory_B_Alex
M21364,M,Factory_B_Alex
L53685,L,Factory_C_Giza
H35920,H,Factory_B_Alex
L53687,L,Factory_B_Alex
H35922,H,Factory_A_Cairo
L53689,L,Factory_C_Giza
L53690,L,Factory_A_Cairo
M21371,M,Factory_A_Cairo
M21372,M,Factory_C_Giza
L53693,L,Factory_C_Giza
L53694,L,Factory_C_Giza
L53695,L,Factory_B_Alex
H35930,H,Factory_C_Giza
L53697,L,Factory_C_Giza
H35932,H,Factory_C_Giza
L53699,L,Factory_A_Cairo
M21380,M,Factory_A_Cairo
L53701,L,Factory_B_Alex
L53702,L,Factory_A_Cairo
M21383,M,Factory_B_Alex
L53704,L,Factory_A_Cairo
L53705,L,Factory_C_Giza
L53706,L,Factory_A_Cairo
L53707,L,Factory_B_Alex
L53708,L,Factory_A_Cairo
L53709,L,Factory_C_Giza
H35944,H,Factory_B_Alex
H35945,H,Factory_C_Giza
H35946,H,Factory_C_Giza
L53713,L,Factory_B_Alex
L53714,L,Factory_C_Giza
H35949,H,Factory_C_Giza
L53716,L,Factory_A_Cairo
M21397,M,Factory_C_Giza
L53718,L,Factory_C_Giza
L53719,L,Factory_C_Giza
M21400,M,Factory_C_Giza
L53721,L,Factory_B_Alex
L53722,L,Factory_A_Cairo
L53723,L,Factory_C_Giza
M21404,M,Factory_C_Giza
M21405,M,Factory_B_Alex
M21406,M,Factory_C_Giza
L53727,L,Factory_B_Alex
L53728,L,Factory_A_Cairo
H35963,H,Factory_A_Cairo
L53730,L,Factory_C_Giza
L53731,L,Factory_C_Giza
L53732,L,Factory_C_Giza
L53733,L,Factory_B_Alex
M21414,M,Factory_C_Giza
H35969,H,Factory_C_Giza
L53736,L,Factory_A_Cairo
M21417,M,Factory_C_Giza
M21418,M,Factory_A_Cairo
H35973,H,Factory_C_Giza
L53740,L,Factory_A_Cairo
L53741,L,Factory_C_Giza
M21422,M,Factory_A_Cairo
L53743,L,Factory_B_Alex
L53744,L,Factory_A_Cairo
